page_id,book_id,page_number,position_bucket,words,body_words,unique_words,type_token_ratio,degenerate,script_class,marginalia,page_type_tag,columns_tag,ocr_model,has_translation,n_revisions,is_double_ocr
69f50684527f6abd44853957,69c7f78a6c6f3cc53c8420ed,199,4 late,337,330,187,0.5549,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,1,1
69c7f81d6c6f3cc53c842278,69c7f7fe6c6f3cc53c842218,-33,3 middle,543,543,267,0.4917,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
69f4badb661449bef0e6f96f,69c7f7fe6c6f3cc53c842218,9,2 early,265,259,161,0.6075,0,spaced,2,text,,gemini-3.1-flash-lite-preview,1,0,0
69f4bb11661449bef0e6f997,69c7f7fe6c6f3cc53c842218,49,3 middle,273,271,166,0.6081,0,spaced,1,text,,gemini-3.1-flash-lite-preview,1,0,0
69f4bb4e661449bef0e6f9bf,69c7f7fe6c6f3cc53c842218,89,4 late,262,262,113,0.4313,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69d372342e7e142c339846e9,69c7f95e6c6f3cc53c84266e,21,3 middle,265,243,204,0.7698,0,spaced,2,text,,gemini-3.1-flash-lite-preview,1,0,0
69d37fe56f501b6ec6ff20aa,69c7f9646c6f3cc53c842683,16,2 early,185,174,130,0.7027,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69d37fe56f501b6ec6ff20d2,69c7f9646c6f3cc53c842683,56,3 middle,186,175,158,0.8495,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69c7fa696c6f3cc53c842a7b,69c7fa3f6c6f3cc53c8429ec,-74,3 middle,503,503,358,0.7117,0,spaced,0,text,,gemini-3-flash-preview,1,3,1
69c7fa516c6f3cc53c842a2b,69c7fa3f6c6f3cc53c8429ec,-33,2 early,557,520,364,0.6535,0,spaced,0,text,,gemini-3-flash-preview,1,3,1
69f66284ad9c7215c4daa3eb,69c7fa3f6c6f3cc53c8429ec,14,2 early,88,99,80,,0,spaced,0,preface,,gemini-3.1-flash-lite-preview,1,0,0
69f66290ad9c7215c4daa410,69c7fa3f6c6f3cc53c8429ec,54,3 middle,315,309,230,0.7302,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6629ead9c7215c4daa43d,69c7fa3f6c6f3cc53c8429ec,94,3 middle,206,180,163,0.7913,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69f662a9ad9c7215c4daa461,69c7fa3f6c6f3cc53c8429ec,134,4 late,27,20,24,,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7face6c6f3cc53c842baf,69c7fa7e6c6f3cc53c842ac3,-113,3 middle,238,235,168,0.7059,0,spaced,0,text,,gemini-3-flash-preview,1,2,1
69c7faad6c6f3cc53c842b56,69c7fa7e6c6f3cc53c842ac3,-73,3 middle,249,249,171,0.6867,0,spaced,0,text,,gemini-3-flash-preview,1,2,1
69c7fae16c6f3cc53c842be3,69c7fa7e6c6f3cc53c842ac3,-33,2 early,251,251,168,0.6693,0,spaced,0,text,,gemini-3-flash-preview,1,2,1
69f523bbe947e3fe74796480,69c7fa7e6c6f3cc53c842ac3,9,1 front,92,83,75,,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,1,1
69f523f0e947e3fe747964a8,69c7fa7e6c6f3cc53c842ac3,49,2 early,142,142,96,0.6761,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f52423e947e3fe747964d0,69c7fa7e6c6f3cc53c842ac3,89,3 middle,140,130,112,0.8,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f52452e947e3fe747964f8,69c7fa7e6c6f3cc53c842ac3,129,3 middle,118,118,95,,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f52481e947e3fe74796520,69c7fa7e6c6f3cc53c842ac3,169,3 middle,125,125,85,0.68,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f524bee947e3fe74796548,69c7fa7e6c6f3cc53c842ac3,209,4 late,121,121,100,0.8264,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f524f0e947e3fe74796570,69c7fa7e6c6f3cc53c842ac3,249,5 back,6,6,6,,0,spaced,0,blank,,gemini-3.1-flash-lite-preview,0,0,0
69c7fb986c6f3cc53c842dcb,69c7fae36c6f3cc53c842bed,-186,3 middle,438,438,249,0.5685,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fb756c6f3cc53c842d68,69c7fae36c6f3cc53c842bed,-146,3 middle,350,344,195,0.5571,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fb4b6c6f3cc53c842cf4,69c7fae36c6f3cc53c842bed,-106,2 early,360,356,217,0.6028,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69c7fb1d6c6f3cc53c842c73,69c7fae36c6f3cc53c842bed,-66,2 early,296,293,186,0.6284,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fafd6c6f3cc53c842c1c,69c7fae36c6f3cc53c842bed,-25,2 early,214,194,160,0.7477,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6b91b78a06330bd6ed4e0,69c7fae36c6f3cc53c842bed,17,1 front,44,44,38,,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6b93178a06330bd6ed509,69c7fae36c6f3cc53c842bed,57,2 early,31,25,26,,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6b94478a06330bd6ed531,69c7fae36c6f3cc53c842bed,97,2 early,150,148,100,0.6667,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6b95478a06330bd6ed559,69c7fae36c6f3cc53c842bed,137,3 middle,169,167,110,0.6509,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6b96478a06330bd6ed57d,69c7fae36c6f3cc53c842bed,177,3 middle,168,166,106,0.631,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6b97478a06330bd6ed5ad,69c7fae36c6f3cc53c842bed,217,3 middle,169,169,108,0.6391,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6b98478a06330bd6ed5d3,69c7fae36c6f3cc53c842bed,257,3 middle,138,136,96,0.6957,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6b99678a06330bd6ed5fd,69c7fae36c6f3cc53c842bed,297,3 middle,179,172,125,0.6983,0,spaced,1,text,,gemini-2.5-flash,1,0,0
69f6b9a878a06330bd6ed61f,69c7fae36c6f3cc53c842bed,337,4 late,172,170,106,0.6163,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6b9b878a06330bd6ed647,69c7fae36c6f3cc53c842bed,377,4 late,216,216,135,0.625,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6b9c778a06330bd6ed673,69c7fae36c6f3cc53c842bed,417,4 late,239,239,140,0.5858,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69c7fc4b6c6f3cc53c843017,69c7fbc26c6f3cc53c842e50,-196,3 middle,429,420,196,0.4569,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fc366c6f3cc53c842fcf,69c7fbc26c6f3cc53c842e50,-156,3 middle,398,387,187,0.4698,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fc166c6f3cc53c842f68,69c7fbc26c6f3cc53c842e50,-116,3 middle,431,419,214,0.4965,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fbed6c6f3cc53c842ee1,69c7fbc26c6f3cc53c842e50,-76,2 early,171,145,90,0.5263,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fbf16c6f3cc53c842eee,69c7fbc26c6f3cc53c842e50,-36,2 early,70,69,53,,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69f6ae62e2776da1f465bd63,69c7fbc26c6f3cc53c842e50,6,1 front,14,5,13,,0,spaced,0,title-page,,gemini-3.1-flash-lite-preview,1,1,1
69f6ae70e2776da1f465bd8d,69c7fbc26c6f3cc53c842e50,46,2 early,199,194,118,0.593,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6ae7ee2776da1f465bdaf,69c7fbc26c6f3cc53c842e50,86,2 early,208,204,116,0.5577,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6ae8ee2776da1f465bddf,69c7fbc26c6f3cc53c842e50,126,3 middle,232,228,118,0.5086,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6ae9de2776da1f465bdff,69c7fbc26c6f3cc53c842e50,166,3 middle,216,216,116,0.537,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6aeace2776da1f465be29,69c7fbc26c6f3cc53c842e50,206,3 middle,236,227,122,0.5169,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6aebce2776da1f465be58,69c7fbc26c6f3cc53c842e50,247,3 middle,124,115,86,0.6935,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6aecbe2776da1f465be78,69c7fbc26c6f3cc53c842e50,287,3 middle,226,223,112,0.4956,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6aed9e2776da1f465bea6,69c7fbc26c6f3cc53c842e50,327,4 late,224,221,109,0.4866,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6aeeee2776da1f465bed7,69c7fbc26c6f3cc53c842e50,370,4 late,210,206,123,0.5857,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6af01e2776da1f465befb,69c7fbc26c6f3cc53c842e50,410,5 back,218,214,134,0.6147,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69c7fc766c6f3cc53c8430a7,69c7fc5a6c6f3cc53c84304b,-54,3 middle,306,306,191,0.6242,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
69c7fc606c6f3cc53c843059,69c7fc5a6c6f3cc53c84304b,-14,2 early,409,409,236,0.577,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
69f665d43cea9cf62bf6f512,69c7fc5a6c6f3cc53c84304b,28,2 early,154,151,110,0.7143,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f665e73cea9cf62bf6f53a,69c7fc5a6c6f3cc53c84304b,68,3 middle,112,112,89,,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6660f3cea9cf62bf6f564,69c7fc5a6c6f3cc53c84304b,108,3 middle,158,158,106,0.6709,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f666243cea9cf62bf6f586,69c7fc5a6c6f3cc53c84304b,148,4 late,149,149,107,0.7181,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69c7fcfc6c6f3cc53c843248,69c7fc9f6c6f3cc53c843131,-112,3 middle,940,930,489,0.5202,0,spaced,0,text,2,gemini-3-flash-preview,1,0,0
69c7fcd66c6f3cc53c8431cf,69c7fc9f6c6f3cc53c843131,-72,3 middle,900,865,430,0.4778,0,spaced,0,text,2,gemini-3-flash-preview,1,0,0
69c7fd0f6c6f3cc53c843285,69c7fc9f6c6f3cc53c843131,-32,2 early,939,937,449,0.4782,0,spaced,0,text,2,gemini-3-flash-preview,1,0,0
69f5216b8c2bd66972562696,69c7fc9f6c6f3cc53c843131,10,1 front,176,162,143,0.8125,0,spaced,0,preface,,gemini-3.1-flash-lite-preview,1,1,1
69f521bb8c2bd669725626be,69c7fc9f6c6f3cc53c843131,50,2 early,476,476,275,0.5777,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69f522018c2bd669725626e6,69c7fc9f6c6f3cc53c843131,90,3 middle,464,464,268,0.5776,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69f522468c2bd6697256270e,69c7fc9f6c6f3cc53c843131,130,3 middle,456,456,258,0.5658,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69f5228c8c2bd66972562736,69c7fc9f6c6f3cc53c843131,170,3 middle,433,426,261,0.6028,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f522cc8c2bd6697256275e,69c7fc9f6c6f3cc53c843131,210,4 late,484,483,276,0.5702,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69f523128c2bd66972562786,69c7fc9f6c6f3cc53c843131,250,5 back,0,0,0,,0,spaced,0,blank,,gemini-3.1-flash-lite-preview,0,0,0
69c7fd1e6c6f3cc53c8432b9,69c7fcdf6c6f3cc53c8431ed,-104,3 middle,352,344,260,0.7386,0,spaced,0,text,,gemini-3-flash-preview,1,2,1
69c7fd2b6c6f3cc53c8432e6,69c7fcdf6c6f3cc53c8431ed,-64,2 early,412,403,292,0.7087,0,spaced,0,text,,gemini-3-flash-preview,1,2,1
69c7fcec6c6f3cc53c843212,69c7fcdf6c6f3cc53c8431ed,-24,2 early,408,408,321,0.7868,0,spaced,0,text,,gemini-3-flash-preview,1,2,1
69f53bb28cd3559ee697ae7d,69c7fcdf6c6f3cc53c8431ed,18,2 early,206,200,159,0.7718,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,1,1
69f53be48cd3559ee697aea5,69c7fcdf6c6f3cc53c8431ed,58,2 early,222,222,160,0.7207,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69f53c158cd3559ee697aecd,69c7fcdf6c6f3cc53c8431ed,98,3 middle,213,210,157,0.7371,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f53c488cd3559ee697aef5,69c7fcdf6c6f3cc53c8431ed,138,3 middle,223,223,159,0.713,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f53c7f8cd3559ee697af1d,69c7fcdf6c6f3cc53c8431ed,178,3 middle,221,221,185,0.8371,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f53cb68cd3559ee697af45,69c7fcdf6c6f3cc53c8431ed,218,4 late,201,180,165,0.8209,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f53ce58cd3559ee697af6d,69c7fcdf6c6f3cc53c8431ed,258,4 late,214,214,175,0.8178,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69c7fd976c6f3cc53c84346f,69c7fd1f6c6f3cc53c8432be,-208,3 middle,253,242,176,0.6957,0,spaced,0,index,2,gemini-3.1-flash-lite-preview,1,1,1
69c7fd846c6f3cc53c84342a,69c7fd1f6c6f3cc53c8432be,-168,3 middle,385,382,226,0.587,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,1,1
69c7fd676c6f3cc53c8433c7,69c7fd1f6c6f3cc53c8432be,-128,3 middle,395,392,214,0.5418,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,1,1
69c7fd806c6f3cc53c84341e,69c7fd1f6c6f3cc53c8432be,-88,2 early,385,382,223,0.5792,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,1,1
69c7fd7f6c6f3cc53c84341a,69c7fd1f6c6f3cc53c8432be,-48,2 early,405,402,224,0.5531,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,1,1
69c7fd2d6c6f3cc53c8432f3,69c7fd1f6c6f3cc53c8432be,-8,1 front,368,367,202,0.5489,0,spaced,0,preface,2,gemini-3.1-flash-lite-preview,1,1,1
69f6b9e08ae70ab9e04a4ea6,69c7fd1f6c6f3cc53c8432be,34,2 early,166,162,119,0.7169,0,spaced,0,preface,,gemini-3.1-flash-lite-preview,1,0,0
69f6b9ea8ae70ab9e04a4ec6,69c7fd1f6c6f3cc53c8432be,74,2 early,188,187,122,0.6489,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6b9f58ae70ab9e04a4ef0,69c7fd1f6c6f3cc53c8432be,114,3 middle,156,155,92,0.5897,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6ba018ae70ab9e04a4f18,69c7fd1f6c6f3cc53c8432be,154,3 middle,191,190,126,0.6597,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6ba0d8ae70ab9e04a4f3e,69c7fd1f6c6f3cc53c8432be,194,3 middle,198,197,140,0.7071,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6ba1a8ae70ab9e04a4f68,69c7fd1f6c6f3cc53c8432be,234,3 middle,188,187,125,0.6649,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6ba258ae70ab9e04a4f8e,69c7fd1f6c6f3cc53c8432be,274,3 middle,249,248,174,0.6988,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69f6ba318ae70ab9e04a4fbe,69c7fd1f6c6f3cc53c8432be,314,3 middle,194,193,128,0.6598,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6ba3e8ae70ab9e04a4fe2,69c7fd1f6c6f3cc53c8432be,354,4 late,185,184,127,0.6865,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6ba4e8ae70ab9e04a5008,69c7fd1f6c6f3cc53c8432be,394,4 late,171,170,111,0.6491,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6ba5d8ae70ab9e04a502e,69c7fd1f6c6f3cc53c8432be,434,5 back,132,130,102,0.7727,0,spaced,0,index,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fde46c6f3cc53c843581,69c7fd3c6c6f3cc53c843331,-179,3 middle,296,288,188,0.6351,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fdc16c6f3cc53c843503,69c7fd3c6c6f3cc53c843331,-139,3 middle,309,300,197,0.6375,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fd9f6c6f3cc53c843485,69c7fd3c6c6f3cc53c843331,-99,2 early,306,292,189,0.6176,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fd5f6c6f3cc53c8433aa,69c7fd3c6c6f3cc53c843331,-59,2 early,311,303,153,0.492,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fd476c6f3cc53c843354,69c7fd3c6c6f3cc53c843331,-18,1 front,294,286,192,0.6531,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6acd2dcdf1dc0be9b2119,69c7fd3c6c6f3cc53c843331,24,2 early,129,120,95,0.7364,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,1,1
69f6ace3dcdf1dc0be9b2141,69c7fd3c6c6f3cc53c843331,64,2 early,153,143,118,0.7712,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6acf2dcdf1dc0be9b216c,69c7fd3c6c6f3cc53c843331,104,3 middle,149,140,100,0.6711,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6ad01dcdf1dc0be9b2190,69c7fd3c6c6f3cc53c843331,144,3 middle,144,135,107,0.7431,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6ad12dcdf1dc0be9b21b6,69c7fd3c6c6f3cc53c843331,184,3 middle,163,154,106,0.6503,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6ad25dcdf1dc0be9b21dc,69c7fd3c6c6f3cc53c843331,224,3 middle,150,141,100,0.6667,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6ad36dcdf1dc0be9b2204,69c7fd3c6c6f3cc53c843331,264,3 middle,168,161,117,0.6964,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6ad47dcdf1dc0be9b2234,69c7fd3c6c6f3cc53c843331,304,3 middle,159,150,119,0.7484,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6ad57dcdf1dc0be9b225a,69c7fd3c6c6f3cc53c843331,344,4 late,162,153,118,0.7284,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6ad66dcdf1dc0be9b2282,69c7fd3c6c6f3cc53c843331,384,4 late,176,167,111,0.6307,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69d37c43441b0a110a73cda9,69c7fdb76c6f3cc53c8434e3,13,2 early,221,220,141,0.638,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69d37c43441b0a110a73cdd1,69c7fdb76c6f3cc53c8434e3,53,3 middle,189,180,116,0.6138,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69c7ff3d6c6f3cc53c843aea,69c7fe2b6c6f3cc53c8436af,-313,3 middle,671,666,295,0.4396,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7ff136c6f3cc53c843a4e,69c7fe2b6c6f3cc53c8436af,-273,3 middle,668,663,298,0.4461,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fef26c6f3cc53c8439d1,69c7fe2b6c6f3cc53c8436af,-233,3 middle,560,543,275,0.4911,0,spaced,3,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fece6c6f3cc53c843945,69c7fe2b6c6f3cc53c8436af,-193,3 middle,662,654,310,0.4683,0,spaced,3,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fea76c6f3cc53c8438ab,69c7fe2b6c6f3cc53c8436af,-153,2 early,578,566,298,0.5156,0,spaced,2,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fe896c6f3cc53c843827,69c7fe2b6c6f3cc53c8436af,-113,2 early,635,628,305,0.4803,0,spaced,2,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fe5e6c6f3cc53c843776,69c7fe2b6c6f3cc53c8436af,-73,2 early,639,627,296,0.4632,0,spaced,7,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fe716c6f3cc53c8437c8,69c7fe2b6c6f3cc53c8436af,-33,2 early,621,609,302,0.4863,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69f7058fa191706ba7787272,69c7fe2b6c6f3cc53c8436af,9,1 front,71,25,61,,0,spaced,0,title-page,,gemini-3.1-flash-lite-preview,1,0,0
69f705a1a191706ba778729c,69c7fe2b6c6f3cc53c8436af,49,2 early,341,336,186,0.5455,0,spaced,2,text,,gemini-3.1-flash-lite-preview,1,0,0
69f705b6a191706ba77872be,69c7fe2b6c6f3cc53c8436af,89,2 early,218,288,127,0.5826,0,spaced,3,text,,gemini-3.1-flash-lite-preview,1,0,0
69f705cca191706ba77872ea,69c7fe2b6c6f3cc53c8436af,129,2 early,350,343,180,0.5143,0,spaced,4,text,,gemini-3.1-flash-lite-preview,1,0,0
69f705dfa191706ba7787310,69c7fe2b6c6f3cc53c8436af,169,3 middle,349,318,223,0.639,0,spaced,1,text,,gemini-3.1-flash-lite-preview,1,0,0
69f705eca191706ba7787336,69c7fe2b6c6f3cc53c8436af,209,3 middle,333,328,176,0.5285,0,spaced,1,text,,gemini-3.1-flash-lite-preview,1,0,0
69f705ffa191706ba7787360,69c7fe2b6c6f3cc53c8436af,249,3 middle,291,286,174,0.5979,0,spaced,2,text,,gemini-3.1-flash-lite-preview,1,0,0
69f7060ea191706ba7787386,69c7fe2b6c6f3cc53c8436af,289,3 middle,305,302,166,0.5443,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f70624a191706ba77873b2,69c7fe2b6c6f3cc53c8436af,329,3 middle,283,279,161,0.5689,0,spaced,1,text,,gemini-3.1-flash-lite-preview,1,0,0
69f7063aa191706ba77873de,69c7fe2b6c6f3cc53c8436af,369,3 middle,340,336,178,0.5235,0,spaced,1,text,,gemini-3.1-flash-lite-preview,1,0,0
69f7064da191706ba7787400,69c7fe2b6c6f3cc53c8436af,409,3 middle,355,322,185,0.5211,0,spaced,1,text,,gemini-3.1-flash-lite-preview,1,0,0
69f7065da191706ba7787426,69c7fe2b6c6f3cc53c8436af,449,3 middle,339,336,190,0.5605,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f7066ea191706ba778744e,69c7fe2b6c6f3cc53c8436af,489,3 middle,183,165,126,0.6885,0,spaced,1,text,,gemini-3.1-flash-lite-preview,1,0,0
69f7067fa191706ba7787478,69c7fe2b6c6f3cc53c8436af,529,4 late,347,343,174,0.5014,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f7068fa191706ba77874a4,69c7fe2b6c6f3cc53c8436af,569,4 late,390,354,210,0.5385,0,spaced,1,text,,gemini-3.1-flash-lite-preview,1,0,0
69f706a2a191706ba77874c6,69c7fe2b6c6f3cc53c8436af,609,4 late,289,273,182,0.6298,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f706b3a191706ba77874f2,69c7fe2b6c6f3cc53c8436af,649,5 back,22,1,18,,0,spaced,0,text,1,gemini-3.1-flash-lite-preview,1,0,0
69c7fe516c6f3cc53c84373f,69c7fe2e6c6f3cc53c8436b4,-70,3 middle,259,253,162,0.6255,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
69c7fe446c6f3cc53c84370c,69c7fe2e6c6f3cc53c8436b4,-30,2 early,270,264,173,0.6407,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
69f673d786e31a67b72e21f1,69c7fe2e6c6f3cc53c8436b4,12,2 early,127,124,91,0.7165,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,1,1
69f673ea86e31a67b72e221d,69c7fe2e6c6f3cc53c8436b4,52,2 early,139,136,87,0.6259,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f673fd86e31a67b72e223f,69c7fe2e6c6f3cc53c8436b4,92,3 middle,132,129,90,0.6818,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6741086e31a67b72e2269,69c7fe2e6c6f3cc53c8436b4,132,3 middle,135,132,77,0.5704,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69f6742486e31a67b72e2291,69c7fe2e6c6f3cc53c8436b4,172,4 late,140,137,102,0.7286,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
69c7ff146c6f3cc53c843a52,69c7fe736c6f3cc53c8437d3,-265,3 middle,157,128,126,0.8025,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fefc6c6f3cc53c8439f9,69c7fe736c6f3cc53c8437d3,-225,3 middle,240,236,157,0.6542,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fee26c6f3cc53c843995,69c7fe736c6f3cc53c8437d3,-185,3 middle,324,311,165,0.5093,0,spaced,4,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fecc6c6f3cc53c843938,69c7fe736c6f3cc53c8437d3,-145,3 middle,351,347,176,0.5014,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7feb26c6f3cc53c8438d0,69c7fe736c6f3cc53c8437d3,-105,2 early,180,176,117,0.65,0,spaced,0,preface,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fe986c6f3cc53c843864,69c7fe736c6f3cc53c8437d3,-65,2 early,216,208,132,0.6111,0,spaced,3,text,2,gemini-3.1-flash-lite-preview,1,0,0
69c7fe7a6c6f3cc53c8437e9,69c7fe736c6f3cc53c8437d3,-25,1 front,198,194,128,0.6465,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,0,0
69f6da5918ff55272ab9cd64,69c7fe736c6f3cc53c8437d3,17,1 front,109,107,83,,0,spaced,0,preface,,gemini-3.1-flash-lite-preview,1,1,1
69f6da6418ff55272ab9cd8a,69c7fe736c6f3cc53c8437d3,57,2 early,103,101,79,,0,spaced,0,text,,gemini-2.5-flash,1,0,0
