book_id,mongo_id,slug,title,author,normalized_author,year,year_bucket,language,script_hint,text_role,work_id,work_slug,work_title,provider,source_url,pages_count,pages_ocr,pages_translated,pages_blank,ocr_pct,translation_pct,quality_score,scan_score,scan_median,dominant_scan_class,has_microfilm_pages,has_blank_pages,visible,hidden,is_first_translation,needs_splitting,split_completed,pipeline_status,n_collections,collections,subject_keywords,categories,tenant_id,created_at,n_ocr_revisions,n_revised_pages,revised_page_pct,revision_sources,revision_models,revision_first,revision_last,has_text_move_repair,has_undefined_key_window
69c86f6c6c6f3cc53c8570c0,69c86f6c6c6f3cc53c8570c0,the-chakras-a-monograph-leadbeater,The chakras. A monograph,"Leadbeater, Charles Webster",,1927,1900+,English,English,original,local:a:charles-webster-leadbeater:chakras-monograph,leadbeater-the-chakras-a-monograph,The chakras. A monograph,bph,,138,130,121,10,94.2,100.83,67,,,,,,1,,0,0,1,images_complete,2,theosophical-society|spiritual-in-art,,theosophy|mysticism|vedanta|buddhism,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T00:16:44.642Z,15,15,10.87,pipeline_preview,gemini-3.1-flash-lite-preview,2026-05-02T20:08:07.082Z,2026-05-02T20:08:48.837Z,0,0
69c86fb56c6f3cc53c85713b,69c86fb56c6f3cc53c85713b,chrysopoeiae-augurellus,Chrysopoeiae,"Augurellus, Johannes Aurelius",,1628,1600-1699,Latin,Latin,original,local:a:augurelli:chrysopoeiae,augurellus-chrysopoeiae,Chrysopoeiae,bph,,74,74,74,3,100,104.23,62,,,,,,1,,0,0,1,images_complete,1,miscellany,,alchemy|literature|philosophy,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T00:17:57.922Z,99,37,50,ai|batch_api,gemini-3-flash-preview,2026-04-05T17:00:27.296Z,2026-04-05T23:40:07.272Z,0,1
69c86fc56c6f3cc53c85715c,69c86fc56c6f3cc53c85715c,chymische-hochzeit-christiani-rosenkreutz-andreae,Chymische Hochzeit: Christiani Rosenkreutz,"[Andreae, Johann Valentin]",,1616,1600-1699,German,German,original,local:a:johannes-valentinus-andreae:chemical-christian-rosenkreutz-wedding,andreae-chymische-hochzeit-christiani-rosencreutz,Chymische Hochzeit Christiani Rosencreutz,bph,,152,152,148,5,100,100.68,73,95,95,color_photo,0,0,1,,0,0,1,images_complete,1,miscellany,,rosicrucianism|alchemy|christian-mysticism|hermeticism,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T00:18:13.771Z,180,78,51.32,ai|manual|pipeline_preview|batch_api,gemini-3-flash-preview|gemini-3.1-flash-lite-preview|manual,2026-04-05T18:21:06.026Z,2026-05-22T13:24:56.118Z,0,1
69c86fdd6c6f3cc53c85718f,69c86fdd6c6f3cc53c85718f,chymische-schrifften-ripley,Chymische Schrifften,"Ripley, George",,1717,1700-1799,German,German,original,local:a:george-ripley:chymische-schrifften,ripley-chymische-schrifften,Chymische Schrifften,bph,,268,268,263,6,100,100.38,71,,,,,,1,,1,0,1,images_complete,1,jungs-library,,alchemy|hermeticism|rosicrucianism|natural-philosophy,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T00:18:37.611Z,295,135,50.37,batch_api|ai,gemini-3-flash-preview,2026-04-05T21:00:05.583Z,2026-04-06T02:00:24.441Z,0,1
69c8714b6c6f3cc53c857537,69c8714b6c6f3cc53c857537,the-controversy-of-the-spirit-southcott,The controversy of the spirit,"Southcott, Joanna",,1811,1800-1899,English,English,original,local:a:joanna-southcott:controversy-spirit,southcott-the-controversy-of-the-spirit,The controversy of the spirit,bph,,62,62,62,8,100,114.81,51,,,,,,1,,,0,1,images_complete,1,miscellany,,theology|christian-mysticism|biblical-studies,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T00:24:43.687Z,89,32,51.61,ai|batch_api,gemini-3-flash-preview,2026-04-05T17:00:22.816Z,2026-04-05T23:50:14.064Z,0,1
69c871b86c6f3cc53c857667,69c871b86c6f3cc53c857667,discours-sur-les-miracles-de-jesus-christ-woolston,Discours sur les miracles de Jesus-Christ,"Woolston, Thomas",,1769,1700-1799,French,French,original,local:a:woolston-thomas:christ-discours-jesus-miracles-sur,woolston-discours-sur-les-miracles-de-jesus-christ,Discours sur les miracles de Jesus-Christ,bph,,520,520,518,4,100,100.39,60,,,,,,1,,0,0,1,needs_ocr,1,miscellany,,theology|biblical-studies|philosophy,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T00:26:32.196Z,24,24,4.62,ai,gemini-2.5-flash|gemini-3-flash-preview,2026-04-06T04:30:08.936Z,2026-04-06T04:30:09.037Z,0,1
69c872fa6c6f3cc53c8579c3,69c872fa6c6f3cc53c8579c3,dissertatio-de-vita-et-scriptis-porphyrii-holstein,Dissertatio de vita et scriptis Porphyrii,"Holstein, Lucas",,1630,1600-1699,Greek,Greek,original,local:a:lucas-holstein:dissertatio-et-porphyrii-scriptis-vita,holstein-dissertatio-de-vita-et-scriptis-porphyrii,Dissertatio de vita et scriptis Porphyrii,bph,,308,308,300,10,100,100.67,58,,,,,,1,,1,0,1,images_complete,1,miscellany,,neoplatonism|pythagoreanism|philosophy|history,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T00:31:54.675Z,25,25,8.12,pipeline_preview,gemini-3.1-flash-lite-preview,2026-05-03T00:12:32.433Z,2026-05-03T00:12:32.460Z,0,0
69c8779b6c6f3cc53c85807f,69c8779b6c6f3cc53c85807f,the-first-order-of-the-rosy-cross-part-1-waite,The first order of the Rosy Cross [...] Part 1,"[Waite, Arthur Edward]",,1916,1900+,English,English,original,local:a:a-e-waite:1-cross-first-order-part-rosy,waite-the-first-order-of-the-rosy-cross-part-1,The first order of the Rosy Cross [...] Part 1,bph,,60,60,60,8,100,115.38,60,,,,,,1,,,0,1,images_complete,1,miscellany,,rosicrucianism|ritual-magic|mysticism,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T00:51:39.051Z,85,31,51.67,batch_api|ai,gemini-3-flash-preview,2026-04-05T17:00:19.623Z,2026-04-05T23:10:10.522Z,0,1
69c877ac6c6f3cc53c85809b,69c877ac6c6f3cc53c85809b,from-the-caves-and-jungles-of-hindostan-blavatsky,From the caves and jungles of Hindostan,"Blavatsky, H.P.",,1892,1800-1899,English,English,original,local:a:helena-blavatsky:caves-from-hindostan-jungles,blavatsky-from-the-caves-and-jungles-of-hindostan,From the caves and jungles of Hindostan,bph,,344,336,332,5,97.67,100.3,61,95,95,color_photo,0,0,1,,,0,1,images_complete,3,slavic-tradition|theosophical-society|blavatsky-mahatmas,,theosophy|literature|history,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T00:51:56.518Z,35,35,10.17,ai|pipeline_preview,gemini-3.1-flash-lite-preview|gemini-3-flash-preview,2026-04-05T22:40:09.667Z,2026-05-03T00:24:12.692Z,0,1
69c877d46c6f3cc53c8580e7,69c877d46c6f3cc53c8580e7,funf-und-funfzig-briefe-sendivogius,Fünf und funfzig Briefe,"Sendivogius, Michael",,1770,1700-1799,German,German,original,local:a:micha-sedziwoj:briefe-funf-funfzig-und,sendivogius-funf-und-funfzig-briefe,Fünf und funfzig Briefe,bph,,172,172,164,9,100,100.61,68,,,,,,1,,0,0,1,images_complete,1,rudolf-prague,,alchemy|hermeticism|christian-cabala,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T00:52:36.842Z,20,20,11.63,pipeline_preview,gemini-3.1-flash-lite-preview,2026-05-02T21:02:55.623Z,2026-05-02T21:03:08.250Z,0,0
69c878566c6f3cc53c8581e9,69c878566c6f3cc53c8581e9,gedancken-von-der-wiederbringung-aller-dinge-petersen,Gedancken von der Wiederbringung aller Dinge,"[Petersen, Johann Wilhelm]",,1690,1600-1699,German,German,original,local:a:johann-wilhelm-petersen:aller-aus-dem-der-die-dinge-gottes-heilige-lehre-wiederbringung-worte,petersen-mysterion-apokatastaseos-panton,Mysterion apokatastaseos panton,bph,,88,88,88,16,100,122.22,61,,,,,,1,,1,0,1,images_complete,1,miscellany,,theology|christian-mysticism|philosophy,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T00:54:46.240Z,90,45,51.14,batch_api,gemini-3-flash-preview,2026-04-05T23:50:26.059Z,2026-04-05T23:50:26.315Z,0,1
69c8787d6c6f3cc53c85825a,69c8787d6c6f3cc53c85825a,geistliche-kurtzweil-andreae,Geistliche Kurtzweil,"[Andreae, Johann Valentin]",,1619,1600-1699,English,English,original,local:a:johannes-valentinus-andreae:geistliche-kurtzweil,andreae-geistliche-kurtzweil,Geistliche Kurtzweil,bph,,178,178,175,5,100,101.16,61,,,,,,1,,1,0,1,images_complete,1,miscellany,,christian-mysticism|literature|theology,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T00:55:25.645Z,204,90,50.56,ai|batch_api,gemini-3-flash-preview,2026-04-05T18:41:10.434Z,2026-04-06T01:00:28.558Z,0,1
69c878bb6c6f3cc53c858317,69c878bb6c6f3cc53c858317,haupt-schlussel-der-paracelsischen-arcanen-oder-das-zehende-paracelsus,"Haupt-Schlüssel der Paracelsischen Arcanen, oder das zehende Buch der Archidoxen","Paracelsus, Theophrastus",,1605,1600-1699,Latin,Latin,original,local:a:paracelsus:arcanen-archidoxen-buch-das-der-haupt-oder-paracelsischen-schlussel-zehende,paracelsus-archidoxa,Archidoxa,bph,,32,32,32,10,100,145.45,65,,,,,,1,,1,0,1,images_complete,1,jungs-library,,paracelsian|alchemy|medicine|hermeticism,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T00:56:27.074Z,51,17,53.13,batch_api|ai,gemini-3-flash-preview,2026-04-05T17:00:37.555Z,2026-04-05T22:50:11.623Z,0,1
69c879206c6f3cc53c8583fa,69c879206c6f3cc53c8583fa,hirten-brief-an-die-wahren-und-achten-freymaurer-alten-haugwitz,Hirten-Brief an die wahren und ächten Freymäurer alten Systems,"[Haugwitz, Christian August Heinrich Kurt, Graf von]",,1785,1700-1799,German,German,original,local:a:haugwitz-christian-august-heinrich-kurt-graf-von:achten-alten-brief-die-freymaurer-hirten-systems-und-wahren,haugwitz-hirten-brief-an-die-wahren-und-achten-freymaurer-alten-systems,Hirten-Brief an die wahren und ächten Freymäurer alten Systems,bph,,264,264,261,5,100,100.77,60,,,,,,1,,1,0,1,images_complete,1,miscellany,,freemasonry|christian-mysticism|theology,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T00:58:08.983Z,291,133,50.38,ai|batch_api,gemini-3-flash-preview,2026-04-05T20:50:04.853Z,2026-04-06T02:00:23.555Z,0,1
69c8792d6c6f3cc53c858414,69c8792d6c6f3cc53c858414,histoire-de-la-magie-avec-une-exposition-claire-et-precise-constant,"Histoire de la magie avec une exposition claire et précise de ses procédés, de ses rites et de ses mystères","Constant, Alphonse Louis",,1860,1800-1899,French,French,original,local:a:eliphas-levi:avec-claire-et-exposition-histoire-magie-mysteres-precise-procedes-rites-ses-une,constant-histoire-de-la-magie,Histoire de la magie,bph,,620,601,581,22,96.94,100.35,70,,,,,,1,,0,0,1,needs_ocr,1,miscellany,,ritual-magic|hermeticism|jewish-kabbalah|christian-mysticism,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T00:58:21.640Z,29,29,4.68,batch_api,gemini-3-flash-preview,2026-06-22T08:00:18.793Z,2026-06-22T08:00:18.828Z,0,0
69c879476c6f3cc53c858445,69c879476c6f3cc53c858445,historia-passionis-mortis-sepulturae-et-resurrectionis-jesu-loss,"Historia passionis, mortis, sepulturae et resurrectionis Jesu Christi","Loss, Lucas",,1557,1500-1599,Latin,Latin,original,local:a:loss-lucas:christi-et-historia-jesu-mortis-passionis-resurrectionis-sepulturae,loss-historia-passionis-mortis-sepulturae-et-resurrectionis-jesu-christi,"Historia passionis, mortis, sepulturae et resurrectionis Jesu Christi",bph,,177,177,175,2,100,100,41,,,,,,1,,1,0,1,images_complete,1,miscellany,,theology|biblical-studies|literature,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T00:58:47.885Z,203,89,50.28,ai|batch_api,gemini-3-flash-preview,2026-04-05T18:40:47.549Z,2026-04-06T01:00:24.853Z,0,1
69c879e06c6f3cc53c858579,69c879e06c6f3cc53c858579,the-history-of-magick-naude,The history of magick,"Naudé, Gabriel",,1657,1600-1699,English,English,original,local:a:gabriel-naude:history-magick,naude-the-history-of-magick,The History of Magick,bph,,332,311,305,8,93.67,100.66,71,95,95,color_photo,0,0,1,,0,0,1,images_complete,1,miscellany,,natural-magic|theurgy|history|philosophy,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:01:20.232Z,114,99,29.82,batch_api|pipeline_preview|system|ai,gemini-3-flash-preview|gemini-3.1-flash-lite-preview,2026-04-05T22:20:15.662Z,2026-05-03T00:32:06.803Z,0,1
69c87af26c6f3cc53c8587ab,69c87af26c6f3cc53c8587ab,illustrations-of-the-book-of-job-blake,Illustrations of the book of Job,"Blake, William",,1826,1800-1899,English,English,original,local:a:william-blake:book-illustrations-job,blake-illustrations-of-the-book-of-job,Illustrations of the book of Job,bph,,100,100,79,76,100,329.17,97,,,,,,1,,0,0,1,images_complete,1,miscellany,,art|biblical-studies|mysticism,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:05:54.852Z,127,51,51,ai|batch_api,gemini-3-flash-preview,2026-04-05T17:30:23.305Z,2026-04-05T23:50:32.155Z,0,1
69c87b516c6f3cc53c858836,69c87b516c6f3cc53c858836,der-jungfrau-antoinette-bourignon-innerliches-und,"Der Jungfrau Antoinette Bourignon innerliches und aeuserliches Leben, aus ihren eigenen, und des Herrn Peter Poirets, Zeugnissen","Bourignon, Antoinette",,1740,1700-1799,German,German,original,local:a:antoinette-bourignon:aeuserliches-aus-der-eigenen-herrn-ihren-innerliches-jungfrau-leben-peter-poiret,der-jungfrau-antoinette-bourignon-innerliches-und-aeuserliches-leben-a,"Der Jungfrau Antoinette Bourignon innerliches und aeuserliches Leben, aus ihren eigenen, und des Herrn Peter Poirets, Zeugnissen",bph,,376,376,373,5,100,100.54,54,,,,,,1,,0,0,1,images_complete,1,miscellany,,christian-mysticism|theology|philosophy,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:07:29.287Z,25,25,6.65,ai,gemini-3-flash-preview,2026-04-06T02:40:16.566Z,2026-04-06T02:40:16.601Z,0,1
69c87d326c6f3cc53c858adb,69c87d326c6f3cc53c858adb,letters-and-communications-southcott,Letters and communications,"Southcott, Joanna",,1804,1800-1899,English,English,original,local:a:joanna-southcott:communications-letters,southcott-letters-and-communications,Letters and communications,bph,,133,132,132,1,99.25,100.76,61,88,88,color_photo,0,0,1,,,0,1,images_complete,1,miscellany,,theology|christian-mysticism|biblical-studies,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:15:30.591Z,198,66,49.62,batch_api,gemini-3-flash-preview,2026-04-05T17:50:10.516Z,2026-04-06T00:00:16.983Z,0,1
69c87da36c6f3cc53c858bae,69c87da36c6f3cc53c858bae,lives-of-alchemystical-philosophers-based-on-materials,Lives of alchemystical philosophers. Based on materials collected in 1815 and supplemented by recent researches,"Waite, Arthur Edward",,1888,1800-1899,English,English,original,local:a:a-e-waite:1815-alchemystical-based-by-collected-lives-materials-philosophers-recent-resear,waite-lives-of-alchemystical-philosophers,Lives of Alchemystical Philosophers,bph,,328,328,325,4,100,100.31,61,95,95,color_photo,0,0,1,,,0,1,images_complete,1,miscellany,,alchemy|hermeticism|mysticism|spiritual-alchemy,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:17:23.881Z,1,1,0.3,pipeline_preview,gemini-3.1-flash-lite-preview,2026-05-03T00:04:23.806Z,2026-05-03T00:04:23.806Z,0,0
69c87da86c6f3cc53c858bb2,69c87da86c6f3cc53c858bb2,the-living-oracle-or-the-star-of-bethlehem-ward,"The living oracle; or, the star of Bethlehem","[Ward, John]",,1830,1800-1899,English,English,original,local:a:john-ward:bethlehem-living-oracle-star,ward-the-living-oracle-or-the-star-of-bethlehem,"The living oracle; or, the star of Bethlehem",bph,,98,98,91,9,100,102.25,50,,,,,,1,,,0,1,images_complete,1,miscellany,,theology|christian-mysticism|biblical-studies,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:17:28.206Z,25,25,25.51,batch_api,gemini-3-flash-preview,2026-04-06T19:00:13.990Z,2026-04-06T19:00:39.616Z,0,1
69c87ed96c6f3cc53c858dd7,69c87ed96c6f3cc53c858dd7,moise-tabernaculum-cum-suis-tribus-partibus-zum-greek-weigel,Moise tabernaculum cum suis tribus partibus zum [Greek: gnothi seauton] fuehrende,"Weigel, Valentin",,1618,1600-1699,German,German,original,local:a:valentin-weigel:cum-fuehrende-moise-partibus-suis-tabernaculum-tribus-zum,weigel-moise-tabernaculum-cum-suis-tribus-partibus-zum-greek-gnothi-seauton-f,Moise tabernaculum cum suis tribus partibus zum [Greek: gnothi seauton] fuehrende,bph,,39,39,39,8,100,125.81,61,95,95,color_photo,0,0,1,,1,0,,images_complete,2,miscellany|index-librorum-prohibitorum,,christian-mysticism|theology|philosophy,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:22:33.186Z,14,14,35.9,batch_api,gemini-3-flash-preview,2026-04-06T18:50:32.433Z,2026-04-06T18:50:32.456Z,0,1
69c87f2e6c6f3cc53c858e79,69c87f2e6c6f3cc53c858e79,a-mystagogical-quintology-waite,A mystagogical quintology,"Waite, Arthur Edward",,1935,1900+,English,English,original,local:a:a-e-waite:mystagogical-quintology,waite-a-mystagogical-quintology,A mystagogical quintology,bph,,28,28,28,13,100,186.67,49,95,95,color_photo,0,0,1,,,0,1,images_complete,1,miscellany,,christian-mysticism|mysticism|literature,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:23:58.026Z,45,15,53.57,ai|batch_api,gemini-3-flash-preview,2026-04-05T17:00:38.182Z,2026-04-05T22:50:10.356Z,0,1
69c87f546c6f3cc53c858ebd,69c87f546c6f3cc53c858ebd,cyrillisch-het-mysterie-van-het-kruis-van-jezus-christus-douzetemps,[Cyrillisch:] Het mysterie van het kruis van Jezus Christus,[Douzetemps],,1814,1800-1899,Russian,Russian,original,local:a:douzetemps:christ-cross-jesus-members-secret,douzetemps-le-mystere-de-la-croix-de-jesus-christ-et-de-ses-membres,Le Mystère de la Croix de Jésus-Christ et de ses membres,bph,,392,392,386,8,100,100.52,37,,,,,,1,,1,0,1,images_complete,1,slavic-tradition,,christian-mysticism|mysticism|theology,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:24:36.887Z,20,20,5.1,pipeline_preview,gemini-3.1-flash-lite-preview,2026-05-03T01:44:05.559Z,2026-05-03T01:44:16.555Z,0,0
69c87ff96c6f3cc53c858fd5,69c87ff96c6f3cc53c858fd5,de-mystica-theologia-lib-i-commentarios-pro-theologia-dionysius-areopagita,De mystica theologia lib. I. Commentarios pro theologia negativa,"Dionysius Areopagita|Eck, Johann",,1519,1500-1599,Latin,Latin,original,local:a:saint-denis-dionysius-the-areopagite:commentarios-lib-mystica-negativa-pro-theologia,eck-de-mystica-theologia-lib-i-commentarios-pro-theologia-negativa,De mystica theologia lib. I. Commentarios pro theologia negativa,bph,,84,84,83,7,100,107.79,60,,,,,,1,,1,0,1,images_complete,1,miscellany,,christian-mysticism|theology|neoplatonism|philosophy,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:27:21.769Z,43,43,51.19,batch_api,gemini-3-flash-preview,2026-04-05T17:20:26.578Z,2026-04-05T17:20:27.159Z,0,1
69c880496c6f3cc53c859041,69c880496c6f3cc53c859041,mythologiae-christianae-sive-virtutum-vitiorum-vitae-andreae,Mythologiae christianae sive virtutum & vitiorum vitae humanae imaginum libri tres,"[Andreae, Johann Valentin]",,1619,1600-1699,Latin,Latin,original,local:a:johannes-valentinus-andreae:christianae-humanae-imaginum-libri-mythologiae-sive-tres-virtutum-vitae-vitiorum,andreae-mythologiae-christianae-sive-virtutum-vitiorum-vitae-humanae-imaginum,Mythologiae christianae sive virtutum & vitiorum vitae humanae imaginum libri tres,bph,,392,392,383,11,100,100.52,58,,,,,,1,,1,0,1,images_complete,1,miscellany,,theology|philosophy|politics|literature,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:28:41.701Z,50,50,12.76,ai|pipeline_preview,gemini-3.1-flash-lite-preview|gemini-3-flash-preview,2026-04-06T02:50:22.903Z,2026-05-03T01:44:07.762Z,0,1
69c880846c6f3cc53c8590b1,69c880846c6f3cc53c8590b1,neu-angezundt-hell-brennendes-feuer-oder-mercurial-liecht-moebius,Neu-angezündt-hell-brennendes Feuer oder Mercurial-Liecht,"[Moebius, Gottfried]",,1680,1600-1699,German,German,original,local:a:gottfried-moebius:angezundt-brennendes-feuer-hell-liecht-mercurial-neu-oder,moebius-neu-angezundt-hell-brennendes-feuer-oder-mercurial-liecht,Neu-angezündt-hell-brennendes Feuer oder Mercurial-Liecht,bph,,54,54,47,9,100,104.44,46,,,,,,1,,1,0,1,images_complete,1,miscellany,,alchemy|hermeticism|rosicrucianism|medicine,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:29:40.806Z,28,28,51.85,pipeline_preview|batch_api,gemini-3.1-flash-lite-preview|gemini-3-flash-preview,2026-04-06T18:50:30.231Z,2026-05-02T09:36:07.389Z,0,1
69c880be6c6f3cc53c85913d,69c880be6c6f3cc53c85913d,nosce-te-ipsum-reger-von-ehrenhart,[Nosce te ipsum],"[Reger von Ehrenhart, Ernestus Aurelius]",,1650,1600-1699,Latin,Latin,original,,,,bph,,29,29,29,7,100,131.82,50,,,,,,1,0,1,0,,images_complete,1,miscellany,,alchemy|paracelsian|christian-mysticism|medicine,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:30:38.274Z,4,4,13.79,batch_api,gemini-3-flash-preview,2026-04-06T18:50:31.720Z,2026-04-06T18:50:31.723Z,0,1
69c881926c6f3cc53c85932f,69c881926c6f3cc53c85932f,opera-veteris-et-nove-translationis-areopagita,Opera. Veteris et nove translationis,Dionysius Areopagita,,1503,1500-1599,Latin,Latin,original,local:a:pseudo-dionysius-the-areopagite:areopagite-saint-works,areopagite-corpus-dionysiacum,Corpus Dionysiacum,bph,,679,661,657,2,97.35,99.7,69,,,,,,1,,0,0,1,needs_ocr,1,miscellany,,theology|christian-mysticism|neoplatonism|philosophy,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:34:10.722Z,5,5,0.74,batch_api,gemini-3.1-flash-lite-preview,2026-04-10T09:14:53.870Z,2026-04-10T09:14:53.960Z,0,1
69c883136c6f3cc53c8596bc,69c883136c6f3cc53c8596bc,a-p-s-pansophisches-laboratorium-mss-a-ii-kommenatre-zum,A.P.S. Pansophisches Laboratorium. Mss. A. II. Kommenatre zum Mss. A.I. der Elementarklasse des Vorhofes,Unknown,,1926,1900+,German,German,original,local:n:unknown:der-elementarklasse-ii-kommenatre-laboratorium-pansophisches-vorhofes-zum,unknown-a-p-s-pansophisches-laboratorium-mss-a-ii-kommenatre-zum-mss-a-i-der-e,A.P.S. Pansophisches Laboratorium. Mss. A. II. Kommenatre zum Mss. A.I. der Elementarklasse des Vorhofes,bph,,20,20,20,3,100,117.65,40,95,95,color_photo,0,0,1,,1,0,1,images_complete,1,miscellany,,hermeticism|rosicrucianism|freemasonry|mysticism,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:40:35.452Z,30,10,50,batch_api,gemini-3-flash-preview,2026-04-05T17:00:33.152Z,2026-04-05T22:50:09.312Z,0,1
69c8831d6c6f3cc53c8596e0,69c8831d6c6f3cc53c8596e0,parentale-brief-extracten-ueberfeld,Parentale Brief-Extracten,"Ueberfeld, Johann Wilhelm",,1800,1800-1899,German,German,original,local:a:johann-wilhelm-ueberfeld:brief-extracten-parentale,ueberfeld-parentale-brief-extracten,Parentale Brief-Extracten,bph,,170,170,165,7,100,101.23,47,,,,,,1,,1,0,1,images_complete,1,miscellany,,christian-mysticism|theosophy|mysticism,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:40:45.873Z,25,25,14.71,pipeline_preview,gemini-3.1-flash-lite-preview,2026-05-02T21:12:14.289Z,2026-05-02T21:12:14.318Z,0,0
69c8836b6c6f3cc53c859783,69c8836b6c6f3cc53c859783,la-philosophie-celeste-grassot,La philosophie céleste,"Grassot, Louis",,1803,1800-1899,French,French,original,local:a:grassot-louis:celeste-philosophie,grassot-la-philosophie-celeste,La philosophie céleste,bph,,162,162,157,6,100,100.64,49,,,,,,1,,1,0,1,images_complete,1,miscellany,,alchemy|hermeticism|philosophy|theology,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:42:03.908Z,180,80,49.38,ai|batch_api,gemini-3-flash-preview,2026-04-05T18:21:29.873Z,2026-04-06T01:00:20.616Z,0,1
69c8839e6c6f3cc53c8597e3,69c8839e6c6f3cc53c8597e3,ein-philosophischer-und-chemischer-tractat-genannt-der-grasshoff,Ein philosophischer und chemischer Tractat: genannt Der kleine Baur,"[Grasshoff, Johann]",,1618,1600-1699,German,German,original,local:a:grasshoff-johann:baur-chemischer-der-ein-genannt-kleine-philosophischer-tractat-und,grasshoff-der-kleine-baur,Der kleine Baur,bph,,418,417,411,8,99.76,100.49,62,,,,,,1,,0,0,1,images_complete,1,miscellany,,alchemy|hermeticism|natural-philosophy,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:42:54.683Z,25,25,5.98,ai,gemini-3-flash-preview,2026-04-06T03:10:15.391Z,2026-04-06T03:10:15.418Z,0,1
69c883ce6c6f3cc53c859844,69c883ce6c6f3cc53c859844,the-phoenix-an-illustrated-review-of-occultism-and-hall,The Phoenix. An illustrated review of occultism and philosophy,"Hall, Manly Palmer",,1931,1900+,English,English,original,local:a:manly-p-hall:illustrated-occultism-philosophy-phoenix-review,hall-the-phoenix-an-illustrated-review-of-occultism-and-philosophy,The Phoenix. An illustrated review of occultism and philosophy,bph,,150,150,144,7,100,100.7,73,95,95,color_photo,0,0,1,,0,0,1,images_complete,1,miscellany,,hermeticism|mysticism|theosophy|philosophy,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:43:42.303Z,23,23,15.33,pipeline_preview,gemini-3.1-flash-lite-preview,2026-05-02T21:56:26.945Z,2026-05-02T21:56:26.977Z,0,0
69c884876c6f3cc53c8599a5,69c884876c6f3cc53c8599a5,le-pilote-de-l-onde-vive-eyquem-de-martineau,Le pilote de l'onde vive,"[Eyquem de Martineau, Mathurin]",,1689,1600-1699,French,French,original,local:a:mathurin-eyquem-du-martineau:et-flux-mer-onde-ou-pilote-reflux-secret-vive,martineau-le-pilote-de-l-onde-vive,Le pilote de l'onde vive,bph,,247,247,247,1,100,100.41,53,,,,,,1,,1,0,1,images_complete,1,miscellany,,hermeticism|alchemy|natural-philosophy|astrology,bce03f71-c18d-4460-b8ad-224c817f9aa0,2026-03-29T01:46:47.507Z,273,124,50.2,batch_api|ai,gemini-3-flash-preview,2026-04-05T20:20:07.406Z,2026-04-06T01:20:13.909Z,0,1
